Wall time,Step,Value
1758726395.1385381,7923328,26.0
1758726404.3136413,7949824,17.0
1758726415.140102,7992256,10.0
1758726434.1694534,8054848,45.0
1758726439.3067627,8074624,31.0
1758726443.3926535,8083840,18.0
1758726453.3627484,8118528,53.0
1758726453.850551,8122880,31.0
1758726472.642819,8178752,10.0
1758726487.5535746,8230080,28.0
1758726492.6544297,8248192,38.0
1758726503.221971,8285184,2.0
1758726507.3211606,8294144,2.0
1758726512.7545874,8314048,20.0
1758726521.748968,8340480,10.0
1758726526.9651103,8360256,2.0
1758726527.64641,8366208,17.0
1758726532.1448538,8379904,35.0
1758726532.4081795,8382208,1.0
1758726990.616486,8419328,57.0
1758726998.9100525,8440576,58.0
1758726999.5045512,8445632,23.0
1758727003.7736464,8457408,58.0
1758727014.1972826,8497024,48.0
1758727018.4465618,8508608,8.0
1758727023.6075146,8528192,46.0
1758727024.3371418,8534592,3.0
1758727027.9067204,8540352,36.0
1758727047.3950799,8609152,16.0
1758727047.5000718,8610048,6.0
1758727052.0908844,8624704,26.0
1758727056.5366955,8638336,29.0
1758727056.948861,8641856,46.0
1758727096.296397,8780224,39.0
1758727104.7364964,8801792,57.0
1758727120.2914248,8859776,49.0
1758727124.2273893,8868480,30.0
1758727129.2690816,8886144,15.0
1758727129.7017858,8889984,53.0
1758727134.350912,8904896,15.0
1758727612.8753865,9007552,28.0
1758727621.7163997,9034240,69.0
1758727627.5920093,9059520,4.0
1758727632.3741531,9074432,23.0
1758727641.1604533,9099968,2.0
1758727655.9190478,9150912,47.0
1758727656.7918892,9158528,64.0
1758727664.615488,9176000,45.0
1758727666.0145895,9188544,36.0
1758727666.1698103,9189696,3.0
1758727669.343646,9191936,13.0
1758727690.3641884,9272128,28.0
1758727694.2306783,9279872,58.0
1758727694.8655682,9285312,58.0
1758727698.7236903,9292800,14.0
1758727699.5698743,9299904,10.0
1758727704.4318519,9316800,57.0
1758727723.867527,9383296,11.0
1758727733.3466916,9415296,48.0
1758728213.7715044,9514944,9.0
1758728222.176549,9537408,46.0
1758728227.3237085,9556672,43.0
1758728241.704712,9606272,69.0
1758728247.4133055,9630272,9.0
1758728250.8619936,9634816,19.0
1758728250.884217,9635008,20.0
1758728257.040373,9663296,20.0
1758728265.4174008,9685312,9.0
1758728270.1265428,9701184,50.0
1758728298.752676,9797824,42.0
1758728309.7007208,9842560,51.0
1758728313.6401932,9851456,68.0
1758728314.3448014,9857664,10.0
1758728796.5415018,9964736,54.0
1758728796.881209,9967616,15.0
1758728806.5394762,9999488,30.0
1758728811.8145373,10019648,46.0
